관리번호,순서,공정명,QC체크,행,열
EVCO-557,6,원료 출고,NO,8,3
EVCO-557,7,원료 칭량,NO,9,5
EVCO-557,8,Q.C,YES,10,8
EVCO-557,9,혼합 용해,NO,11,5
EVCO-557,10,냉각․탈포,NO,13,5
EVCO-557,11,여과,NO,15,5
EVCO-557,12,Q.C,YES,16,8
EVCO-557,13,숙성보관,NO,17,5
EVCO-557,14,반제품 인수,NO,19,5
EVCO-557,15,자재출고,NO,20,3
EVCO-557,16,충전,NO,21,5
EVCO-557,17,Q.C,YES,22,8
EVCO-557,18,공정검사,NO,23,5
EVCO-557,19,포장,NO,25,5
EVCO-557,20,Q.C,YES,26,8
EVCO-557,21,공정검사,NO,27,5
EVCO-557,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-558,1,제조 공정도,NO,1,5
EVCO-558,2,별첨. 2,NO,3,1
EVCO-558,3,생산계획,NO,3,5
EVCO-558,4,제조지시,NO,5,5
EVCO-558,5,제조지시 및 기록서,NO,7,5
EVCO-558,6,원료 출고,NO,8,3
EVCO-558,7,원료 칭량,NO,9,5
EVCO-558,8,Q.C,YES,10,8
EVCO-558,9,혼합 용해,NO,11,5
EVCO-558,10,냉각․탈포,NO,13,5
EVCO-558,11,여과,NO,15,5
EVCO-558,12,Q.C,YES,16,8
EVCO-558,13,숙성보관,NO,17,5
EVCO-558,14,반제품 인수,NO,19,5
EVCO-558,15,자재출고,NO,20,3
EVCO-558,16,충전,NO,21,5
EVCO-558,17,Q.C,YES,22,8
EVCO-558,18,공정검사,NO,23,5
EVCO-558,19,포장,NO,25,5
EVCO-558,20,Q.C,YES,26,8
EVCO-558,21,공정검사,NO,27,5
EVCO-558,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-559,1,제조 공정도,NO,1,5
EVCO-559,2,별첨. 2,NO,3,1
EVCO-559,3,생산계획,NO,3,5
EVCO-559,4,제조지시,NO,5,5
EVCO-559,5,제조지시 및 기록서,NO,7,5
EVCO-559,6,원료 출고,NO,8,3
EVCO-559,7,원료 칭량,NO,9,5
EVCO-559,8,Q.C,YES,10,8
EVCO-559,9,혼합 용해,NO,11,5
EVCO-559,10,냉각․탈포,NO,13,5
EVCO-559,11,여과,NO,15,5
EVCO-559,12,Q.C,YES,16,8
EVCO-559,13,숙성보관,NO,17,5
EVCO-559,14,반제품 인수,NO,19,5
EVCO-559,15,자재출고,NO,20,3
EVCO-559,16,충전,NO,21,5
EVCO-559,17,Q.C,YES,22,8
EVCO-559,18,공정검사,NO,23,5
EVCO-559,19,포장,NO,25,5
EVCO-559,20,Q.C,YES,26,8
EVCO-559,21,공정검사,NO,27,5
EVCO-559,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-560,1,제조 공정도,NO,1,5
EVCO-560,2,별첨. 2,NO,3,1
EVCO-560,3,생산계획,NO,3,5
EVCO-560,4,제조지시,NO,5,5
EVCO-560,5,제조지시 및 기록서,NO,7,5
EVCO-560,6,원료 출고,NO,8,3
EVCO-560,7,원료 칭량,NO,9,5
EVCO-560,8,Q.C,YES,10,8
EVCO-560,9,혼합 용해,NO,11,5
EVCO-560,10,냉각․탈포,NO,13,5
EVCO-560,11,여과,NO,15,5
EVCO-560,12,Q.C,YES,16,8
EVCO-560,13,숙성보관,NO,17,5
EVCO-560,14,반제품 인수,NO,19,5
EVCO-560,15,자재출고,NO,20,3
EVCO-560,16,충전,NO,21,5
EVCO-560,17,Q.C,YES,22,8
EVCO-560,18,공정검사,NO,23,5
EVCO-560,19,포장,NO,25,5
EVCO-560,20,Q.C,YES,26,8
EVCO-560,21,공정검사,NO,27,5
EVCO-560,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-561,1,제조 공정도,NO,1,5
EVCO-561,2,별첨. 2,NO,3,1
EVCO-561,3,생산계획,NO,3,5
EVCO-561,4,제조지시,NO,5,5
EVCO-561,5,제조지시 및 기록서,NO,7,5
EVCO-561,6,원료 출고,NO,8,3
EVCO-561,7,원료 칭량,NO,9,5
EVCO-561,8,Q.C,YES,10,8
EVCO-561,9,혼합 용해,NO,11,5
EVCO-561,10,냉각․탈포,NO,13,5
EVCO-561,11,여과,NO,15,5
EVCO-561,12,Q.C,YES,16,8
EVCO-561,13,숙성보관,NO,17,5
EVCO-561,14,반제품 인수,NO,19,5
EVCO-561,15,자재출고,NO,20,3
EVCO-561,16,충전,NO,21,5
EVCO-561,17,Q.C,YES,22,8
EVCO-561,18,공정검사,NO,23,5
EVCO-561,19,포장,NO,25,5
EVCO-561,20,Q.C,YES,26,8
EVCO-561,21,공정검사,NO,27,5
EVCO-561,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-562,1,제조 공정도,NO,1,5
EVCO-562,2,별첨. 2,NO,3,1
EVCO-562,3,생산계획,NO,3,5
EVCO-562,4,제조지시,NO,5,5
EVCO-562,5,제조지시 및 기록서,NO,7,5
EVCO-562,6,원료 출고,NO,8,3
EVCO-562,7,원료 칭량,NO,9,5
EVCO-562,8,Q.C,YES,10,8
EVCO-562,9,혼합 용해,NO,11,5
EVCO-562,10,냉각․탈포,NO,13,5
EVCO-562,11,여과,NO,15,5
EVCO-562,12,Q.C,YES,16,8
EVCO-562,13,숙성보관,NO,17,5
EVCO-562,14,반제품 인수,NO,19,5
EVCO-562,15,자재출고,NO,20,3
EVCO-562,16,충전,NO,21,5
EVCO-562,17,Q.C,YES,22,8
EVCO-562,18,공정검사,NO,23,5
EVCO-562,19,포장,NO,25,5
EVCO-562,20,Q.C,YES,26,8
EVCO-562,21,공정검사,NO,27,5
EVCO-562,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-563,1,제조 공정도,NO,1,5
EVCO-563,2,별첨. 2,NO,3,1
EVCO-563,3,생산계획,NO,3,5
EVCO-563,4,제조지시,NO,5,5
EVCO-563,5,제조지시 및 기록서,NO,7,5
EVCO-563,6,원료 출고,NO,8,3
EVCO-563,7,원료 칭량,NO,9,5
EVCO-563,8,Q.C,YES,10,8
EVCO-563,9,혼합 용해,NO,11,5
EVCO-563,10,냉각․탈포,NO,13,5
EVCO-563,11,여과,NO,15,5
EVCO-563,12,Q.C,YES,16,8
EVCO-563,13,숙성보관,NO,17,5
EVCO-563,14,반제품 인수,NO,19,5
EVCO-563,15,자재출고,NO,20,3
EVCO-563,16,충전,NO,21,5
EVCO-563,17,Q.C,YES,22,8
EVCO-563,18,공정검사,NO,23,5
EVCO-563,19,포장,NO,25,5
EVCO-563,20,Q.C,YES,26,8
EVCO-563,21,공정검사,NO,27,5
EVCO-563,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-564,1,제조 공정도,NO,1,5
EVCO-564,2,별첨. 2,NO,3,1
EVCO-564,3,생산계획,NO,3,5
EVCO-564,4,제조지시,NO,5,5
EVCO-564,5,제조지시 및 기록서,NO,7,5
EVCO-564,6,원료 출고,NO,8,3
EVCO-564,7,원료 칭량,NO,9,5
EVCO-564,8,Q.C,YES,10,8
EVCO-564,9,혼합 용해,NO,11,5
EVCO-564,10,냉각․탈포,NO,13,5
EVCO-564,11,여과,NO,15,5
EVCO-564,12,Q.C,YES,16,8
EVCO-564,13,숙성보관,NO,17,5
EVCO-564,14,반제품 인수,NO,19,5
EVCO-564,15,자재출고,NO,20,3
EVCO-564,16,충전,NO,21,5
EVCO-564,17,Q.C,YES,22,8
EVCO-564,18,공정검사,NO,23,5
EVCO-564,19,포장,NO,25,5
EVCO-564,20,Q.C,YES,26,8
EVCO-564,21,공정검사,NO,27,5
EVCO-564,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-565,1,제조 공정도,NO,1,5
EVCO-565,2,별첨. 2,NO,3,1
EVCO-565,3,생산계획,NO,3,5
EVCO-565,4,제조지시,NO,5,5
EVCO-565,5,제조지시 및 기록서,NO,7,5
EVCO-565,6,원료 출고,NO,8,3
EVCO-565,7,원료 칭량,NO,9,5
EVCO-565,8,Q.C,YES,10,8
EVCO-565,9,혼합 용해,NO,11,5
EVCO-565,10,냉각․탈포,NO,13,5
EVCO-565,11,여과,NO,15,5
EVCO-565,12,Q.C,YES,16,8
EVCO-565,13,숙성보관,NO,17,5
EVCO-565,14,반제품 인수,NO,19,5
EVCO-565,15,자재출고,NO,20,3
EVCO-565,16,충전,NO,21,5
EVCO-565,17,Q.C,YES,22,8
EVCO-565,18,공정검사,NO,23,5
EVCO-565,19,포장,NO,25,5
EVCO-565,20,Q.C,YES,26,8
EVCO-565,21,공정검사,NO,27,5
EVCO-565,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-566,1,제조 공정도,NO,1,5
EVCO-566,2,별첨. 2,NO,3,1
EVCO-566,3,생산계획,NO,3,5
EVCO-566,4,제조지시,NO,5,5
EVCO-566,5,제조지시 및 기록서,NO,7,5
EVCO-566,6,원료 출고,NO,8,3
EVCO-566,7,원료 칭량,NO,9,5
EVCO-566,8,Q.C,YES,10,8
EVCO-566,9,혼합 용해,NO,11,5
EVCO-566,10,냉각․탈포,NO,13,5
EVCO-566,11,여과,NO,15,5
EVCO-566,12,Q.C,YES,16,8
EVCO-566,13,숙성보관,NO,17,5
EVCO-566,14,반제품 인수,NO,19,5
EVCO-566,15,자재출고,NO,20,3
EVCO-566,16,충전,NO,21,5
EVCO-566,17,Q.C,YES,22,8
EVCO-566,18,공정검사,NO,23,5
EVCO-566,19,포장,NO,25,5
EVCO-566,20,Q.C,YES,26,8
EVCO-566,21,공정검사,NO,27,5
EVCO-566,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-567,1,제조 공정도,NO,1,5
EVCO-567,2,별첨. 2,NO,3,1
EVCO-567,3,생산계획,NO,3,5
EVCO-567,4,제조지시,NO,5,5
EVCO-567,5,제조지시 및 기록서,NO,7,5
EVCO-567,6,원료 출고,NO,8,3
EVCO-567,7,원료 칭량,NO,9,5
EVCO-567,8,Q.C,YES,10,8
EVCO-567,9,혼합 용해,NO,11,5
EVCO-567,10,냉각․탈포,NO,13,5
EVCO-567,11,여과,NO,15,5
EVCO-567,12,Q.C,YES,16,8
EVCO-567,13,숙성보관,NO,17,5
EVCO-567,14,반제품 인수,NO,19,5
EVCO-567,15,자재출고,NO,20,3
EVCO-567,16,충전,NO,21,5
EVCO-567,17,Q.C,YES,22,8
EVCO-567,18,공정검사,NO,23,5
EVCO-567,19,포장,NO,25,5
EVCO-567,20,Q.C,YES,26,8
EVCO-567,21,공정검사,NO,27,5
EVCO-567,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-568,1,제조 공정도,NO,1,5
EVCO-568,2,별첨. 2,NO,3,1
EVCO-568,3,생산계획,NO,3,5
EVCO-568,4,제조지시,NO,5,5
EVCO-568,5,제조지시 및 기록서,NO,7,5
EVCO-568,6,원료 출고,NO,8,3
EVCO-568,7,원료 칭량,NO,9,5
EVCO-568,8,Q.C,YES,10,8
EVCO-568,9,혼합 용해,NO,11,5
EVCO-568,10,냉각․탈포,NO,13,5
EVCO-568,11,여과,NO,15,5
EVCO-568,12,Q.C,YES,16,8
EVCO-568,13,숙성보관,NO,17,5
EVCO-568,14,반제품 인수,NO,19,5
EVCO-568,15,자재출고,NO,20,3
EVCO-568,16,충전,NO,21,5
EVCO-568,17,Q.C,YES,22,8
EVCO-568,18,공정검사,NO,23,5
EVCO-568,19,포장,NO,25,5
EVCO-568,20,Q.C,YES,26,8
EVCO-568,21,공정검사,NO,27,5
EVCO-568,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-569,1,제조 공정도,NO,1,5
EVCO-569,2,별첨. 2,NO,3,1
EVCO-569,3,생산계획,NO,3,5
EVCO-569,4,제조지시,NO,5,5
EVCO-569,5,제조지시 및 기록서,NO,7,5
EVCO-569,6,원료 출고,NO,8,3
EVCO-569,7,원료 칭량,NO,9,5
EVCO-569,8,Q.C,YES,10,8
EVCO-569,9,혼합 용해,NO,11,5
EVCO-569,10,냉각․탈포,NO,13,5
EVCO-569,11,여과,NO,15,5
EVCO-569,12,Q.C,YES,16,8
EVCO-569,13,숙성보관,NO,17,5
EVCO-569,14,반제품 인수,NO,19,5
EVCO-569,15,자재출고,NO,20,3
EVCO-569,16,충전,NO,21,5
EVCO-569,17,Q.C,YES,22,8
EVCO-569,18,공정검사,NO,23,5
EVCO-569,19,포장,NO,25,5
EVCO-569,20,Q.C,YES,26,8
EVCO-569,21,공정검사,NO,27,5
EVCO-569,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-570,1,제조 공정도,NO,1,5
EVCO-570,2,별첨. 2,NO,3,1
EVCO-570,3,생산계획,NO,3,5
EVCO-570,4,제조지시,NO,5,5
EVCO-570,5,제조지시 및 기록서,NO,7,5
EVCO-570,6,원료 출고,NO,8,3
EVCO-570,7,원료 칭량,NO,9,5
EVCO-570,8,Q.C,YES,10,8
EVCO-570,9,혼합 용해,NO,11,5
EVCO-570,10,냉각․탈포,NO,13,5
EVCO-570,11,여과,NO,15,5
EVCO-570,12,Q.C,YES,16,8
EVCO-570,13,숙성보관,NO,17,5
EVCO-570,14,반제품 인수,NO,19,5
EVCO-570,15,자재출고,NO,20,3
EVCO-570,16,충전,NO,21,5
EVCO-570,17,Q.C,YES,22,8
EVCO-570,18,공정검사,NO,23,5
EVCO-570,19,포장,NO,25,5
EVCO-570,20,Q.C,YES,26,8
EVCO-570,21,공정검사,NO,27,5
EVCO-570,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-571,1,제조 공정도,NO,1,5
EVCO-571,2,별첨. 2,NO,3,1
EVCO-571,3,생산계획,NO,3,5
EVCO-571,4,제조지시,NO,5,5
EVCO-571,5,제조지시 및 기록서,NO,7,5
EVCO-571,6,원료 출고,NO,8,3
EVCO-571,7,원료 칭량,NO,9,5
EVCO-571,8,Q.C,YES,10,8
EVCO-571,9,혼합 용해,NO,11,5
EVCO-571,10,냉각․탈포,NO,13,5
EVCO-571,11,여과,NO,15,5
EVCO-571,12,Q.C,YES,16,8
EVCO-571,13,숙성보관,NO,17,5
EVCO-571,14,반제품 인수,NO,19,5
EVCO-571,15,자재출고,NO,20,3
EVCO-571,16,충전,NO,21,5
EVCO-571,17,Q.C,YES,22,8
EVCO-571,18,공정검사,NO,23,5
EVCO-571,19,포장,NO,25,5
EVCO-571,20,Q.C,YES,26,8
EVCO-571,21,공정검사,NO,27,5
EVCO-571,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-572,1,제조 공정도,NO,1,5
EVCO-572,2,별첨. 2,NO,3,1
EVCO-572,3,생산계획,NO,3,5
EVCO-572,4,제조지시,NO,5,5
EVCO-572,5,제조지시 및 기록서,NO,7,5
EVCO-572,6,원료 출고,NO,8,3
EVCO-572,7,원료 칭량,NO,9,5
EVCO-572,8,Q.C,YES,10,8
EVCO-572,9,혼합 용해,NO,11,5
EVCO-572,10,냉각․탈포,NO,13,5
EVCO-572,11,여과,NO,15,5
EVCO-572,12,Q.C,YES,16,8
EVCO-572,13,숙성보관,NO,17,5
EVCO-572,14,반제품 인수,NO,19,5
EVCO-572,15,자재출고,NO,20,3
EVCO-572,16,충전,NO,21,5
EVCO-572,17,Q.C,YES,22,8
EVCO-572,18,공정검사,NO,23,5
EVCO-572,19,포장,NO,25,5
EVCO-572,20,Q.C,YES,26,8
EVCO-572,21,공정검사,NO,27,5
EVCO-572,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-573,1,제조 공정도,NO,1,5
EVCO-573,2,별첨. 2,NO,3,1
EVCO-573,3,생산계획,NO,3,5
EVCO-573,4,제조지시,NO,5,5
EVCO-573,5,제조지시 및 기록서,NO,7,5
EVCO-573,6,원료 출고,NO,8,3
EVCO-573,7,원료 칭량,NO,9,5
EVCO-573,8,Q.C,YES,10,8
EVCO-573,9,혼합 용해,NO,11,5
EVCO-573,10,냉각․탈포,NO,13,5
EVCO-573,11,여과,NO,15,5
EVCO-573,12,Q.C,YES,16,8
EVCO-573,13,숙성보관,NO,17,5
EVCO-573,14,반제품 인수,NO,19,5
EVCO-573,15,자재출고,NO,20,3
EVCO-573,16,충전,NO,21,5
EVCO-573,17,Q.C,YES,22,8
EVCO-573,18,공정검사,NO,23,5
EVCO-573,19,포장,NO,25,5
EVCO-573,20,Q.C,YES,26,8
EVCO-573,21,공정검사,NO,27,5
EVCO-573,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-574,1,제조 공정도,NO,1,5
EVCO-574,2,별첨. 2,NO,3,1
EVCO-574,3,생산계획,NO,3,5
EVCO-574,4,제조지시,NO,5,5
EVCO-574,5,제조지시 및 기록서,NO,7,5
EVCO-574,6,원료 출고,NO,8,3
EVCO-574,7,원료 칭량,NO,9,5
EVCO-574,8,Q.C,YES,10,8
EVCO-574,9,혼합 용해,NO,11,5
EVCO-574,10,냉각․탈포,NO,13,5
EVCO-574,11,여과,NO,15,5
EVCO-574,12,Q.C,YES,16,8
EVCO-574,13,숙성보관,NO,17,5
EVCO-574,14,반제품 인수,NO,19,5
EVCO-574,15,자재출고,NO,20,3
EVCO-574,16,충전,NO,21,5
EVCO-574,17,Q.C,YES,22,8
EVCO-574,18,공정검사,NO,23,5
EVCO-574,19,포장,NO,25,5
EVCO-574,20,Q.C,YES,26,8
EVCO-574,21,공정검사,NO,27,5
EVCO-574,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-575,1,제조 공정도,NO,1,5
EVCO-575,2,별첨. 2,NO,3,1
EVCO-575,3,생산계획,NO,3,5
EVCO-575,4,제조지시,NO,5,5
EVCO-575,5,제조지시 및 기록서,NO,7,5
EVCO-575,6,원료 출고,NO,8,3
EVCO-575,7,원료 칭량,NO,9,5
EVCO-575,8,Q.C,YES,10,8
EVCO-575,9,혼합 용해,NO,11,5
EVCO-575,10,냉각․탈포,NO,13,5
EVCO-575,11,여과,NO,15,5
EVCO-575,12,Q.C,YES,16,8
EVCO-575,13,숙성보관,NO,17,5
EVCO-575,14,반제품 인수,NO,19,5
EVCO-575,15,자재출고,NO,20,3
EVCO-575,16,충전,NO,21,5
EVCO-575,17,Q.C,YES,22,8
EVCO-575,18,공정검사,NO,23,5
EVCO-575,19,포장,NO,25,5
EVCO-575,20,Q.C,YES,26,8
EVCO-575,21,공정검사,NO,27,5
EVCO-575,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-576,1,제조 공정도,NO,1,5
EVCO-576,2,별첨. 2,NO,3,1
EVCO-576,3,생산계획,NO,3,5
EVCO-576,4,제조지시,NO,5,5
EVCO-576,5,제조지시 및 기록서,NO,7,5
EVCO-576,6,원료 출고,NO,8,3
EVCO-576,7,원료 칭량,NO,9,5
EVCO-576,8,Q.C,YES,10,8
EVCO-576,9,혼합 용해,NO,11,5
EVCO-576,10,냉각․탈포,NO,13,5
EVCO-576,11,여과,NO,15,5
EVCO-576,12,Q.C,YES,16,8
EVCO-576,13,숙성보관,NO,17,5
EVCO-576,14,반제품 인수,NO,19,5
EVCO-576,15,자재출고,NO,20,3
EVCO-576,16,충전,NO,21,5
EVCO-576,17,Q.C,YES,22,8
EVCO-576,18,공정검사,NO,23,5
EVCO-576,19,포장,NO,25,5
EVCO-576,20,Q.C,YES,26,8
EVCO-576,21,공정검사,NO,27,5
EVCO-576,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-577,1,제조 공정도,NO,1,5
EVCO-577,2,별첨. 2,NO,3,1
EVCO-577,3,생산계획,NO,3,5
EVCO-577,4,제조지시,NO,5,5
EVCO-577,5,제조지시 및 기록서,NO,7,5
EVCO-577,6,원료 출고,NO,8,3
EVCO-577,7,원료 칭량,NO,9,5
EVCO-577,8,Q.C,YES,10,8
EVCO-577,9,혼합 용해,NO,11,5
EVCO-577,10,냉각․탈포,NO,13,5
EVCO-577,11,여과,NO,15,5
EVCO-577,12,Q.C,YES,16,8
EVCO-577,13,숙성보관,NO,17,5
EVCO-577,14,반제품 인수,NO,19,5
EVCO-577,15,자재출고,NO,20,3
EVCO-577,16,충전,NO,21,5
EVCO-577,17,Q.C,YES,22,8
EVCO-577,18,공정검사,NO,23,5
EVCO-577,19,포장,NO,25,5
EVCO-577,20,Q.C,YES,26,8
EVCO-577,21,공정검사,NO,27,5
EVCO-577,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-578,1,제조 공정도,NO,1,5
EVCO-578,2,별첨. 2,NO,3,1
EVCO-578,3,생산계획,NO,3,5
EVCO-578,4,제조지시,NO,5,5
EVCO-578,5,제조지시 및 기록서,NO,7,5
EVCO-578,6,원료 출고,NO,8,3
EVCO-578,7,원료 칭량,NO,9,5
EVCO-578,8,Q.C,YES,10,8
EVCO-578,9,혼합 용해,NO,11,5
EVCO-578,10,냉각․탈포,NO,13,5
EVCO-578,11,여과,NO,15,5
EVCO-578,12,Q.C,YES,16,8
EVCO-578,13,숙성보관,NO,17,5
EVCO-578,14,반제품 인수,NO,19,5
EVCO-578,15,자재출고,NO,20,3
EVCO-578,16,충전,NO,21,5
EVCO-578,17,Q.C,YES,22,8
EVCO-578,18,공정검사,NO,23,5
EVCO-578,19,포장,NO,25,5
EVCO-578,20,Q.C,YES,26,8
EVCO-578,21,공정검사,NO,27,5
EVCO-578,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-579,1,제조 공정도,NO,1,5
EVCO-579,2,별첨. 2,NO,3,1
EVCO-579,3,생산계획,NO,3,5
EVCO-579,4,제조지시,NO,5,5
EVCO-579,5,제조지시 및 기록서,NO,7,5
EVCO-579,6,원료 출고,NO,8,3
EVCO-579,7,원료 칭량,NO,9,5
EVCO-579,8,Q.C,YES,10,8
EVCO-579,9,혼합 용해,NO,11,5
EVCO-579,10,냉각․탈포,NO,13,5
EVCO-579,11,여과,NO,15,5
EVCO-579,12,Q.C,YES,16,8
EVCO-579,13,숙성보관,NO,17,5
EVCO-579,14,반제품 인수,NO,19,5
EVCO-579,15,자재출고,NO,20,3
EVCO-579,16,충전,NO,21,5
EVCO-579,17,Q.C,YES,22,8
EVCO-579,18,공정검사,NO,23,5
EVCO-579,19,포장,NO,25,5
EVCO-579,20,Q.C,YES,26,8
EVCO-579,21,공정검사,NO,27,5
EVCO-579,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-580,1,제조 공정도,NO,1,5
EVCO-580,2,별첨. 2,NO,3,1
EVCO-580,3,생산계획,NO,3,5
EVCO-580,4,제조지시,NO,5,5
EVCO-580,5,제조지시 및 기록서,NO,7,5
EVCO-580,6,원료 출고,NO,8,3
EVCO-580,7,원료 칭량,NO,9,5
EVCO-580,8,Q.C,YES,10,8
EVCO-580,9,혼합 용해,NO,11,5
EVCO-580,10,냉각․탈포,NO,13,5
EVCO-580,11,여과,NO,15,5
EVCO-580,12,Q.C,YES,16,8
EVCO-580,13,숙성보관,NO,17,5
EVCO-580,14,반제품 인수,NO,19,5
EVCO-580,15,자재출고,NO,20,3
EVCO-580,16,충전,NO,21,5
EVCO-580,17,Q.C,YES,22,8
EVCO-580,18,공정검사,NO,23,5
EVCO-580,19,포장,NO,25,5
EVCO-580,20,Q.C,YES,26,8
EVCO-580,21,공정검사,NO,27,5
EVCO-580,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-581,1,제조 공정도,NO,1,5
EVCO-581,2,별첨. 2,NO,3,1
EVCO-581,3,생산계획,NO,3,5
EVCO-581,4,제조지시,NO,5,5
EVCO-581,5,제조지시 및 기록서,NO,7,5
EVCO-581,6,원료 출고,NO,8,3
EVCO-581,7,원료 칭량,NO,9,5
EVCO-581,8,Q.C,YES,10,8
EVCO-581,9,혼합 용해,NO,11,5
EVCO-581,10,냉각․탈포,NO,13,5
EVCO-581,11,여과,NO,15,5
EVCO-581,12,Q.C,YES,16,8
EVCO-581,13,숙성보관,NO,17,5
EVCO-581,14,반제품 인수,NO,19,5
EVCO-581,15,자재출고,NO,20,3
EVCO-581,16,충전,NO,21,5
EVCO-581,17,Q.C,YES,22,8
EVCO-581,18,공정검사,NO,23,5
EVCO-581,19,포장,NO,25,5
EVCO-581,20,Q.C,YES,26,8
EVCO-581,21,공정검사,NO,27,5
EVCO-581,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-582,1,제조 공정도,NO,1,5
EVCO-582,2,별첨. 2,NO,3,1
EVCO-582,3,생산계획,NO,3,5
EVCO-582,4,제조지시,NO,5,5
EVCO-582,5,제조지시 및 기록서,NO,7,5
EVCO-582,6,원료 출고,NO,8,3
EVCO-582,7,원료 칭량,NO,9,5
EVCO-582,8,Q.C,YES,10,8
EVCO-582,9,혼합 용해,NO,11,5
EVCO-582,10,냉각․탈포,NO,13,5
EVCO-582,11,여과,NO,15,5
EVCO-582,12,Q.C,YES,16,8
EVCO-582,13,숙성보관,NO,17,5
EVCO-582,14,반제품 인수,NO,19,5
EVCO-582,15,자재출고,NO,20,3
EVCO-582,16,충전,NO,21,5
EVCO-582,17,Q.C,YES,22,8
EVCO-582,18,공정검사,NO,23,5
EVCO-582,19,포장,NO,25,5
EVCO-582,20,Q.C,YES,26,8
EVCO-582,21,공정검사,NO,27,5
EVCO-582,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-583,1,제조 공정도,NO,1,5
EVCO-583,2,별첨. 2,NO,3,1
EVCO-583,3,생산계획,NO,3,5
EVCO-583,4,제조지시,NO,5,5
EVCO-583,5,제조지시 및 기록서,NO,7,5
EVCO-583,6,원료 출고,NO,8,3
EVCO-583,7,원료 칭량,NO,9,5
EVCO-583,8,Q.C,YES,10,8
EVCO-583,9,혼합 용해,NO,11,5
EVCO-583,10,냉각․탈포,NO,13,5
EVCO-583,11,여과,NO,15,5
EVCO-583,12,Q.C,YES,16,8
EVCO-583,13,숙성보관,NO,17,5
EVCO-583,14,반제품 인수,NO,19,5
EVCO-583,15,자재출고,NO,20,3
EVCO-583,16,충전,NO,21,5
EVCO-583,17,Q.C,YES,22,8
EVCO-583,18,공정검사,NO,23,5
EVCO-583,19,포장,NO,25,5
EVCO-583,20,Q.C,YES,26,8
EVCO-583,21,공정검사,NO,27,5
EVCO-583,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-584,1,제조 공정도,NO,1,5
EVCO-584,2,별첨. 2,NO,3,1
EVCO-584,3,생산계획,NO,3,5
EVCO-584,4,제조지시,NO,5,5
EVCO-584,5,제조지시 및 기록서,NO,7,5
EVCO-584,6,원료 출고,NO,8,3
EVCO-584,7,원료 칭량,NO,9,5
EVCO-584,8,Q.C,YES,10,8
EVCO-584,9,혼합 용해,NO,11,5
EVCO-584,10,냉각․탈포,NO,13,5
EVCO-584,11,여과,NO,15,5
EVCO-584,12,Q.C,YES,16,8
EVCO-584,13,숙성보관,NO,17,5
EVCO-584,14,반제품 인수,NO,19,5
EVCO-584,15,자재출고,NO,20,3
EVCO-584,16,충전,NO,21,5
EVCO-584,17,Q.C,YES,22,8
EVCO-584,18,공정검사,NO,23,5
EVCO-584,19,포장,NO,25,5
EVCO-584,20,Q.C,YES,26,8
EVCO-584,21,공정검사,NO,27,5
EVCO-584,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-585,1,제조 공정도,NO,1,5
EVCO-585,2,별첨. 2,NO,3,1
EVCO-585,3,생산계획,NO,3,5
EVCO-585,4,제조지시,NO,5,5
EVCO-585,5,제조지시 및 기록서,NO,7,5
EVCO-585,6,원료 출고,NO,8,3
