id,ingredient_code,component_order,inci_name_en,inci_name_kr,cas_number,composition_ratio,function,country_of_origin,created_at
d1cc4ba2-fb9c-41d1-86cc-89efaf0c4ecc,MPE-0003,2,Pentylene Glycol,펜틸렌글라이콜,5343-92-0,30.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
d1d130c1-5edd-42dd-b0e6-a85ee12708ae,MCR-0002,1,CI 45190,적색401호,,100.0000,Colorant,일본,2026-01-28 16:37:16.589765+00
d202589c-5abb-4093-b64a-cc029227cb01,MAM-0026,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d21b132c-8411-4765-a040-d923996db4ca,MFM-0020,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
d22c647d-db38-4cfe-8991-33f0e3acafcf,MAY-0003,9,Ethylhexylglycerin,,70445-33-9,0.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d22d54c9-4c1c-479d-9931-703594409adc,MAA-0035,5,Histidine,히스티딘,4998-57-6,0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d28affcb-fd6b-4e7b-94c8-54e84d862c27,MAC-0033,1,Water,,-,30.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d2998319-2447-4485-8682-ce5cb86a0ed1,MAS-0029,4,Eclipta Prostrata Extract,한련초추출물,-,0.9000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d2d7bc49-06fe-416f-9f37-f7782f82f197,MXM-0004,1,Xanthan Gum,,-,100.0000,Film Formers,일본,2026-01-28 16:37:18.006524+00
d2e2aece-2a41-45e6-8522-08fe4b26513a,MFS-0112,10,Thymus Vulgaris (Thyme) Flower/Leaf Oil,타임꽃/잎오일,8007-46-3,0.5875,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
d2f6485c-08d5-4b85-9beb-a9220fbadc89,MDC-0001,1,Kaolin,카올린,1332-58-7,75.0000,Bulking Agents,프랑스,2026-01-28 16:37:16.589765+00
d2f70b31-b4ce-4a24-99cd-b94de24c7e48,MFB-0062,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
d3697a40-4c68-4e99-a4f1-694c6e4ae525,MFT-0009,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
d3a6e5a8-d363-41b9-aef2-ff5fcaac0080,MAA-0028,4,Pinus Densiflora Leaf Extract,소나무잎추출물,92202-05-6,3.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d4136799-170f-42db-b1a9-072ebdbcfa8f,MFS-0050,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
d41edfd6-a4a5-4f68-b288-f3115209346b,MAM-0015,2,Camellia Sinensis Leaf Extract,녹차추출물,84650-60-2,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d43ace43-b16b-4c32-a998-b434b6d2c442,MAS-0029,15,Pinus Palustris Leaf Extract,,-,0.2500,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d44f0365-be24-4551-9db5-41791a93a524,MAS-0034,3,Spirulina Platensis Extract,스피룰리나 플라텐시스추출물,223751-80-2,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d45f5d1c-ea2c-4adf-94f5-a07f67371327,MAB-0014,7,Centaurea Cyanus Flower Extract,수레국화꽃추출물,84012-18-0,0.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d46ca0c6-0ad5-4863-b572-b37d1b79d348,MCH-0001,1,Iron Oxide Yellow,황색산화철,"11115-92-7
2943-75-1",97.0000,Colorant,대한민국,2026-01-28 16:37:18.006524+00
d489bb25-2470-4e5c-b09f-09c1eebe085b,MPS-0004,1,Chlorphenesin,클로페네신,104-29-0,100.0000,Preservative,인도,2026-01-28 16:37:18.006524+00
d49346e3-8f73-4288-bd85-50356072c40f,MOS-0026,1,Prunus Amygdalus Dulcis (Sweet Almond) Oil,스위트아몬드오일,8007-69-0,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
d4935571-14d0-43e5-91e4-4001f91dd300,MAC-0043,5,Collagen Amino Acids,콜라겐 아미노산,-,0.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d4b37116-654b-454a-858e-b41bb082dec9,MAR-0010,7,Propylene Glycol,프로필렌글라이콜,139-33-3,5.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
d4cef204-e362-466e-a4b3-5d1cad5e84d8,MXC-0010,4,Phytosphingosine,피토스핑고신,554-62-1,2.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
d4d7fe53-c069-451e-ace1-2814a2d8bb71,MAU-0002,5,Farnesyl acetate,파네실아세테이트,29548-30-9,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d4dde660-4370-4d46-a00f-6959dc461f1b,MAM-0016,6,Silica,실리카,7631-86-9,0.0000,Opacifying Agents,,2026-01-28 16:37:16.589765+00
d4fa03f5-096f-4ac1-b616-f43e5b9a21fe,MFB-0099,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
d4fa7c9d-4019-4b41-8e1e-f46e3f63c223,MKP-0001,1,Propylene Glycol,프로필렌글라이콜,57-55-6,100.0000,Humectant,대한민국,2026-01-28 16:37:18.006524+00
d501ee7b-7c75-4faa-a20d-43e921e7e348,MUZ-0001,2,Zinc Oxide,징크옥사이드,1314-13-2,0.0000,Sunscreen Agents,대한민국,2026-01-28 16:37:18.006524+00
d515a134-0754-4d07-b7fd-1bfc46edb5e9,MAS-0033,3,Beta Vulgaris (Beet) Root Extract,사탕무뿌리추출물,89957-89-1,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d5aba9b0-a241-4aac-a875-da1dbd054d2a,MXE-0001,1,Disodium EDTA,다이소듐이디티에이,139-33-3,100.0000,Chelating Agent,일본,2026-01-28 16:37:18.006524+00
d5df727e-57c7-4efb-b2d1-fd066a511ed6,MAN-0008,2,Caprylic/Capric Triglyceride,카프릴릭/카프릭트라이글리세라이드,7732-18-5,20.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
d5e5b4ed-1f57-492e-af9c-6638aa211127,MXS-0012,1,Sodium Sulfite,소듐설파이트,7757-83-7,100.0000,Antioxidants,대한민국,2026-01-28 16:37:18.006524+00
d5fdb39c-5813-4d65-97a7-78ab6040dd36,MAC-0038,3,Vaccinium Macrocarpon (Cranberry) Fruit Extract,크랜베리추출물,91770-88-6,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d604692c-41e1-43a4-81f7-392183d74075,MFS-0098,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
d64df6bf-b20f-4114-93f7-733328d30208,MVC-0003,1,Carbomer,카보머,9003-01-4,100.0000,Viscosity Increasing Agents,대한민국,2026-01-28 16:37:18.006524+00
d69fe5ff-ab73-442b-9454-70e0e3252272,MAM-0034,2,Chromium Oxide Greens (CI 77288),크로뮴옥사이드그린,1308-38-9,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d6c3599f-184e-48d0-9a41-7210d5efaacf,MAV-0010,3,Cyanocobalamin,사이아노코발아민,68-19-9,0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d70b7a5f-01c1-4c77-8e9b-ef2fa6fe1847,MWC-0007,1,Stearyl Dimethicone,스테아릴다이메티콘,67762-83-8,100.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
d7610acc-7553-4107-9e47-8331ac962c2b,MKP-0003,1,Water,정제수,7732-18-5,63.3200,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
d7691b02-0c43-46d8-873a-77e8aebc0b12,MCC-0001,1,Cacao Color,카카오색소,9004-53-9,100.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d7782b56-db11-40ec-8714-d2c0ae838fac,MFB-0070,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
d7ad5a75-be4a-4323-bb1e-084155223f99,MAP-0034,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Flavoring Agents,대한민국,2026-01-28 16:37:16.589765+00
d7c6fa0b-54d8-4d9c-90b6-c30c00d7b808,MFS-0092,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
d7dd8b70-d38a-4e30-b81b-bc19ea74e50d,MAP-0020,5,Hydrolyzed Wheat Protein,하이드롤라이즈드밀단백질,68607-88-5,0.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d7f04828-aaef-4486-8a75-2a140869b68c,MOF-0006,2,Tocopherol,토코페롤,1406-18-4,0.0000,Skin Conditioning Agent,미국,2026-01-28 16:37:18.006524+00
d806b51f-24d9-47e1-80ed-c50587ed8456,MAY-0007,1,Water,정제수,7732-18-5,55.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d828c00c-dfab-4965-8188-75e473a49717,MAT-0009,7,Rosa Centifolia Flower Extract,프로방스장미꽃추출물,84604-12-6,1.2500,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d851e0a2-67a1-49a9-b1c6-5b0a331b07ba,MAV-0009,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d864b12c-2330-4127-94a3-dc1f61091d78,MFB-0088,1,Fragrance,향료,,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
d877f707-c625-4d4f-968c-28dae313f781,MFF-0025,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
d9200961-d1ee-4d40-9a06-4cdd35634757,MAM-0011,1,Water,정제수,7732-16-5,79.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d96a7083-76e2-4dde-948e-2fde05dda6a9,MAM-0034,3,Hydroxypropyl Methylcellulose,하이드록시프로필메틸셀룰로오스,9004-65-3,1.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d973ebd1-9b83-4b9f-9aeb-f01b85019ebd,MFE-0019,3,Pelargonium Graveolens Flower Oil,센티드제라늄꽃오일,8000-46-2,20.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
d982d4fd-b0d2-4fde-bf31-07bea6f28750,MAE-0013,4,Aspalathus Linearis Extract,루이보스추출물,ㅡ,0.2300,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d9838db5-cb56-411a-b6ce-c01762036dd8,MFP-0020,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
d99ae25a-6c31-4b05-bfdf-749973a634cf,MAA-0024,4,Robinia Pseudoacacia Flower Extract,아까시나무꽃추출물,-,5.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d9b880a2-449d-41f3-a9e4-a0550f125928,MAM-0036,1,Chamomilla Recutita (Matricaria) Flower Water,마트리카리아꽃수,-,97.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d9e6ab01-1e6b-4293-83c3-55a2b002ddf1,MAC-0038,1,Water,정제수,7732-18-5,55.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
d9fb4d9c-bad1-47b8-b67d-fedc7de32ae0,MKI-0003,1,Water,정제수,7732-18-5,94.9500,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
da435f3f-d2bb-4647-b37e-bbc1a3951503,MSE-0025,1,Coceth-7,코세스-7,61791-13-7,0.0000,Surfactant,,2026-01-28 16:37:18.006524+00
da464aae-c02c-4ac7-8cfa-2ae4ea2f4825,MOM-0006,1,Tricaprylin,트라이카프릴린,538-23-8,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
da54d775-888a-446a-8d6f-b2eb43971be0,MAB-0016,1,Water,정제수,7732-18-5,77.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
da7c950c-16c7-4745-8122-36439ca5b877,MAH-0006,1,Water,정제수,7732-18-5,54.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
da923965-7773-4782-9a16-6f1371731df7,MAJ-0006,3,Paeonia Albiflora Flower Extract,작약꽃추출물,-,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
daa65ed2-9464-4d1b-b2be-a17d9bb4f28c,MOM-0009,1,Phenyl Trimethicone,페닐트라이메티콘,2116-84-9,100.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
dac6e843-440d-4818-bb72-2c7fb5e831d6,MKH-0006,3,Sodium Hyaluronate,소듐하이알루로네이트,9067-32-7,1.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
dace8982-b032-4822-a598-963662114d2f,MFT-0010,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
dafd1192-aebb-4ed7-9293-926c30f62941,MAC-0018,1,Ceramide NP,세라마이드엔피,100403-19-8,100.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
db52a67a-a22d-4e15-97db-007b5f0a0dcd,MFR-0007,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
db5d8c08-03f3-4d16-ac64-c2979d4b6b32,MFR-0004,1,Fragrance,향료,8000-25-7,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
db5de21d-3dbd-4eb2-8440-3f495f274850,MFB-0036,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
db66e735-1876-4e8f-a51d-19ca7de861d2,MAP-0019,2,Butylene Glycol,부틸렌글라이콜,107-88-0,20.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
dba9bdfe-7a37-422e-b28c-12e4620fb123,MAE-0011,1,Enantia Chlorantha Bark Extract,에난티아 클로란타껍질추출물,-,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
dbb04217-a4de-4267-b54f-7d7d95cf7a2a,MCT-0006,2,Water,정제수,7732-18-5,0.0000,Ultraviolet Light Absorbers,,2026-01-28 16:37:16.589765+00
dbb19700-09e0-4977-a054-7012b1da6e00,MXL-0001,1,Lactic Acid,락틱애씨드,79-33-4,70.0000,pH Adjuster,,2026-01-28 16:37:18.006524+00
dbe89803-5482-4800-9e8d-ccf7541b8001,MXG-0003,2,Water,정제수,7732-18-5,30.0000,pH Adjuster,,2026-01-28 16:37:18.006524+00
dbebe137-4642-46c1-83b8-0f0c3be774be,MFE-0021,3,Eucalyptus Citriodora Leaf/Twig Oil,레몬유칼립투스잎/잔가지오일,85203-56-1,10.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dbf020a9-57ab-4839-8be3-5ef5ad35a41b,MKC-0004,9,Sodium Hydroxide,소듐하이드록사이드,1310-73-2,0.0000,Skin Conditioning Agent,미국,2026-01-28 16:37:18.006524+00
dc42f87d-2732-49df-b978-c4987d8e04a8,MAT-0013,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dc4cb4df-da60-493e-abf8-3db7ff94fe14,MAA-0016,2,Paeonia Suffruticosa Root Extract,모란뿌리추출물,-,0.0000,Skin Conditioning Agent,일본,2026-01-28 16:37:16.589765+00
dc743bca-a25c-4272-a91e-71081349fc41,MSG-0006,3,Glyceryl Laurate,글리세릴라우레이트,142-18-7,0.0000,Surfactant,,2026-01-28 16:37:18.006524+00
dc84266d-53cb-4b20-891f-2c73eec9ce47,MFB-0095,1,Fragrance,향료,,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
dcec28a5-5d25-4843-86f0-89d6f2268da8,MXS-0011,1,Sodium Bicarbonate,소듐바이카보네이트,144-55-8,100.0000,Buffering Agent,대한민국,2026-01-28 16:37:18.006524+00
dcfe0729-db90-45e8-986b-cc8de5b0998e,MAM-0032,2,Water,정제수,7732-18-5,38.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dd2398b4-c3f1-495f-89e9-e9ad2a58df77,MAD-0014,1,Water,정제수,7732-18-5,53.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dd2e0314-91ac-43c7-bb4e-bd77777149f9,MSM-0030,1,Behentrimonium chloride,베헨트라이모늄클로라이드,17301-53-0,80.0000,"Antistatic Agents, Hair Conditioning Agent",대한민국,2026-01-28 16:37:18.006524+00
dd4eaf1b-15d4-4424-b2dc-17cb7d4a808b,MAM-0028,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dd53ef7c-d7aa-4986-a92d-fd7e15b23583,MVS-0001,1,C13-14 Isoparaffin,C13-14아이소파라핀,-,0.0000,Viscosity Increasing Agent,,2026-01-28 16:37:18.006524+00
dd60f762-0f54-4567-b6e6-88ca064dea6c,MKH-0005,7,Hyaluronic Acid,하이알루로닉애씨드,9004-61-9,0.0800,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
dd6bba87-203c-4086-915f-3710816c2d2d,MSM-0004,3,Phenoxy ethanol,,122-99-6,0.5000,Surfactant,,2026-01-28 16:37:18.006524+00
dd87c6b0-bf61-4009-98d2-4f8ba0cfa0f4,MAS-0019,2,"1,3-Butylen Glycol",부틸렌글라이콜,107-88-0,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dd9317d4-0b9a-48c1-84f0-2f4bdbd1ed91,MAS-0032,1,Water,정제수,7732-18-5,55.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dd9ce108-d29a-45d2-ba4c-90ba53c65d3b,MCC-0011,1,Synthetic Fluorphlogopite,합성플루오르플로고파이트,12003-38-2,82.1000,Pearlizing Agent,중국,2026-01-28 16:37:16.589765+00
dda2e067-6ccb-4c69-a7c8-4be9bcaffb92,MAC-0043,7,Zinc Hydrolyzed Collagen,징크하이드롤라이즈드콜라겐,-,0.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
dda97bd4-9d97-4134-bb49-817f2d8e19fd,MWK-0003,1,Ozokerite,오조케라이트,12198-93-5,100.0000,"Emulsion Stabilizer, Opacifying Agents",,2026-01-28 16:37:18.006524+00
ddd8f167-c2ed-4392-8bcf-64e9b07befa0,MAA-0031,3,Pyrus Malus (Apple) Fruit Extract,사과추출물,,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
ddf3d7c5-0a12-42b8-b3e9-34d88075633c,MOD-0011,1,Dimethicone/Vinyl Dimethicone Crosspolymer,다이메티콘/비닐다이메티콘크로스폴리머,-,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
dec31783-ddee-437a-a12f-dc51c92a1806,MAU-0003,2,Cellulose,셀룰로오스,9004-34-6,40.0000,Skin Conditioning Agent,스위스,2026-01-28 16:37:16.589765+00
dec6da34-75bb-4193-8cd6-ba82918d07b9,MAH-0022,1,Water,정제수,7732-18-5,55.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
df2124e2-a896-498a-9afb-f7ffc0ec0f07,MFT-0014,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
df4790a9-0a3f-49ac-9828-4f13ac28c520,MAS-0037,1,Bakuchiol,바쿠치올,10309-37-2,100.0000,Skin Conditioning Agent,미국,2026-01-28 16:37:16.589765+00
df5de0d9-0c06-4681-9a77-b1f1b9b6ed79,MAP-0030,2,Butylene Glycol,부틸렌글라이콜,107-88-0,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
df69f9e8-2792-4cbb-8ac1-e45076a6e4e2,MSM-0037,4,Water,정제수,7732-18-5,62.5000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
df6ab515-c3aa-4fc6-96d1-b82528854dfd,MFC-0021,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
df7695f8-2e77-4182-8990-a16368024515,MAY-0011,7,Caprylyl Glycol,카프릴릴글라이콜,,0.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
df99308b-5a02-4ced-a129-6d6c519a3e99,MFG-0006,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
dfb936f4-e1d3-44ee-afe7-5ffbf1cd971d,MFF-0051,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
dfbe51be-048c-4621-96c2-12d53224a0c2,MAO-0006,3,Citrus Aurantium Dulcis (Orange) Fruit Extract,오렌지추출물,84012-28-2,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e01218f6-40c6-4e00-a6bb-eca769af42f0,MAA-0025,2,Butylene Glycol,,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e036aebb-afc1-42d4-b97a-4be76236acfd,MVC-0010,2,Water,정제수,7732-18-5,0.0000,Viscosity Increasing Agent,,2026-01-28 16:37:18.006524+00
e03e17a9-8a53-4c7b-9ee0-c5857df46076,MAP-0016,8,Rubus Idaeus (Raspberry) Fruit Extract,망고추출물,84929-76-0,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
e042472c-474a-4cde-a5d6-cf33c93e511a,MFB-0094,1,Fragrance,향료,,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
e051ee52-1649-4083-aab0-6aee8fbc83f3,MKM-0004,2,Water,정제수,7732-18-5,90.6000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
e08aeb9e-593d-41be-b51d-21adc2672e46,MOO-0001,1,Olea Europaea (Olive) Fruit Oil,올리브오일,8001-25-0,100.0000,Skin Conditioning Agent,스페인,2026-01-28 16:37:18.006524+00
e0975768-9f93-4fc3-8db3-bfc23e8ea993,MAN-0001,2,Sodium Chloride,,,0.1000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
e0a157d4-2797-43b7-8722-6ad0159cca62,MXB-0006,3,Lactic Acid/Glycolic Acid Copolymer,락틱애씨드/글라이콜릭애씨드코폴리머,-,20.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
e0a8ccee-f07b-46d4-a6db-11e6d1162fab,MAM-0028,3,Mangifera Indica (Mango) Fruit Extract,망고추출물,90063-86-8,10.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e0c1bbb8-50fc-4a73-9869-e0d55f15d8be,MFF-0023,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
e0e24ea2-6494-4409-8bc3-b4fdde6688ae,MAE-0013,1,Water,정제수,7732-18-5,64.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e0ebd674-b51b-4724-a671-cc23b7c52108,MPS-0002,2,Propanediol,프로판다이올,504-63-2,20.0000,Skin Conditioning Agent,인도,2026-01-28 16:37:18.006524+00
e0f16fd7-6342-42fd-8fc4-1699731161d8,MFB-0009,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
e0f709e6-cf4e-4a94-91b9-7218e06aca61,MAY-0002,1,Yucca Glauca Root Extract,솝위드뿌리추출물,90147-57-2,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
e1012c43-e918-4d82-8b32-c723f171b543,MUP-0004,1,Ethylhexyl Salicylate,에칠헥실살리실레이트,118-60-5,100.0000,Sunscreen Agents,중국,2026-01-28 16:37:18.006524+00
e10c47b5-7b15-4aa8-a23f-219116547ad0,MAA-0035,16,Isoleucine,아이소류신,443-79-8(DL-),0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e11ce807-ae92-42f1-b6bd-f1abb88cf1b3,MAP-0035,5,Acetyl Hexapeptide-8,아세틸헥사펩타이드-8,616204-22-9,0.0050,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e159544c-c5cb-4848-84ce-0c74c570485b,MAN-0011,5,Glycerin,글리세린,56-81-5,0.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
e16c2bbc-da78-4207-9518-26aa7d9dd529,MFS-0112,9,Pinus Sylvestris Leaf Oil,구주소나무잎오일,8023-99-2,0.7051,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
e1ebaeb3-5fdf-4858-b7fe-e291e13db714,MFC-0025,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
e1f191bb-4939-45b1-aecc-bcaa55b4ca2d,MXT-0005,1,Tromethamine,트로메타민,77-86-1,100.0000,pH Adjuster,중국,2026-01-28 16:37:18.006524+00
e23a8170-0f07-4928-996f-7ee83a50ae44,MFS-0096,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
e2499d19-20c6-4f64-befb-f2f3e2460942,MAN-0008,1,Glycerin,글리세린,92128-87-5,49.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
e25532b4-f238-49d3-8b39-4d571de6d99c,MAL-0023,1,Water,정제수,7732-18-5,57.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
e259f390-ca85-419a-903e-c4ad9de814dc,MOE-0003,1,Octyldodecanol,옥틸도데칸올,5333-42-6,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
e26aacbb-49d9-42d2-9e6d-1ec7c13c3b06,MAP-0015,1,Hydrolyzed Soy Protein,하이드롤라이즈드콩단백질,68607-88-5,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
e2802fbb-7c87-47e1-9903-6818b60967f8,MFS-0049,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
e280c95f-031b-4227-aeaa-7bce1b3f2119,MWI-0001,1,Synthetic Wax,합성왁스,8002-74-2,100.0000,"Binders, Emulsion Stabilizer",케나다,2026-01-28 16:37:18.006524+00
e2c10079-354c-4f73-91d8-261fcd65c82f,MXC-0010,3,Ceramide EOP,세라마이드이오피,-,0.3000,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
e2fc720c-6645-4ef5-922b-0a708c130198,MFP-0003,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
e30b6fd7-9844-4751-889d-f4565416cd4d,MWM-0006,1,Myristic Acid,미리스틱애씨드,544-63-8,100.0000,"Emulsion Stabilizer, Opacifying Agents",말레이시아,2026-01-28 16:37:18.006524+00
e3277f46-2417-4e4d-be9e-1fa227423f25,MAA-0035,8,Threonine,트레오닌,72-19-5(L-Form),0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
